name,symbol
宏觀凱基56購01,700144
宏觀凱基57購01,703570
宏觀凱基58購01,705019
宏觀凱基59購01,704910
宏觀凱基5A購01,706929
宏觀凱基5B購01,705292
宏觀凱基5B購02,707029
宏觀凱基61購01,707529
宏觀凱基61購02,707863
宏觀凱基64購01,707284
宏觀國泰5A購01,705567
宏觀國泰5A購02,706394
宏觀國票58購01,703786
宏觀國票59購01,704826
宏觀國票5A售01,72798U
宏觀國票5A購02,706615
宏觀國票5C購01,705038
宏觀國票5C購02,706292
宏觀富邦5A購01,705305
宏觀富邦5B購01,706661
宏觀富邦5B購02,706896
宏觀富邦5C購01,707420
宏觀永豐58購01,704956
宏觀永豐59購01,706554
宏觀永豐5A購01,705580
宏觀永豐5C購01,706983
宏觀統一57購01,735851
宏觀統一57購02,735918
宏觀統一5C購01,738743
宏觀統一61購01,735852
宏觀統一62購01,705004
宏觀統一72購01,705093
宏觀統一72購02,705127
宏觀統一74購01,707693
宏觀群益56購01,702103
宏觀群益57購01,702956
宏觀群益58購01,705026
宏觀群益59購01,704962
宏觀群益59購02,706364
宏觀群益59購03,706365
宏觀群益59購04,706571
宏觀群益5A購01,707890
宏達電,2498
宏達電中信56購01,049625
宏達電中信57購01,036135
宏達電元大54購25,042375
宏達電元大55售02,05744U
宏達電元大55購01,031017
宏達電元大55購03,036992
宏達電元大56購01,031498
宏達電元大56購02,036258
宏達電元大56購03,048991
宏達電元大56購04,050632
宏達電元大57購01,036259
宏達電元大57購02,036373
宏達電元大57購03,037157
宏達電元大57購04,038891
宏達電元大57購05,039176
宏達電元大59購01,039177
宏達電元大59購02,039926
宏達電元大59購03,058668
宏達電元大59購04,059185
宏達電元大59購05,059710
宏達電元大59購06,061193
宏達電元大5C購01,049595
宏達電元大61購06,052387
宏達電元富56售03,07444U
宏達電元富56購01,046856
宏達電元富56購02,046857
宏達電元富56購04,048398
宏達電元富57售02,06217U
宏達電元富57購01,086394
宏達電元富58購01,032043
宏達電元富58購02,032312
宏達電元富59購01,036701
宏達電元富5A售01,06218U
宏達電元富5C購01,037091
宏達電凱基54購05,042498
宏達電凱基55購01,086362
宏達電凱基55購02,031839
宏達電凱基55購03,038931
宏達電凱基55購04,038932
宏達電凱基55購05,038933
宏達電凱基55購06,040373
宏達電凱基56購01,036406
宏達電凱基56購02,036407
宏達電凱基56購03,044594
宏達電凱基56購04,048840
宏達電凱基57售02,05776U
宏達電凱基57購01,086363
宏達電凱基57購03,043163
宏達電凱基57購04,044861
宏達電凱基57購05,049908
宏達電凱基58售01,06247U
宏達電凱基59購01,036505
宏達電凱基59購02,060596
宏達電凱基5B購01,043291
宏達電凱基5B購02,043871
宏達電國票55售03,05762U
宏達電國票55購01,058370
宏達電國票55購02,030728
宏達電國票55購04,036342
宏達電國票56售02,05720U
宏達電國票56購01,033392
宏達電國票56購03,043217
宏達電國票56購04,043590
宏達電國票56購05,044281
宏達電國票57購01,042813
宏達電國票57購02,044020
宏達電國票57購03,048411
宏達電國票58售02,05366U
宏達電國票58購01,033393
宏達電國票59購01,060301
宏達電國票5B購01,058058
宏達電國票5B購02,058371
宏達電富邦55購01,043462
宏達電富邦56購01,038766
宏達電富邦56購02,042102
宏達電富邦57購01,048049
宏達電富邦58購01,038767
宏達電永豐55購01,031385
宏達電永豐55購02,036311
宏達電永豐55購03,036466
宏達電永豐56售03,05931U
宏達電永豐56購01,036098
宏達電永豐56購02,036649
宏達電永豐56購04,039588
宏達電永豐56購05,048289
宏達電永豐57購01,038755
宏達電永豐57購02,048118
宏達電永豐57購03,049070
宏達電永豐5A購01,060698
宏達電永豐5A購02,062629
宏達電第一55購01,036178
宏達電統一57購01,086446
宏達電統一57購02,086663
宏達電統一57購03,086900
宏達電統一58售02,06256U
宏達電統一58購01,039002
宏達電統一59購01,086995
宏達電統一59購02,088571
宏達電統一59購03,038834
宏達電統一59購04,038835
宏達電統一5A購01,053106
宏達電統一5A購02,038836
宏達電統一5A購03,038837
宏達電統一5A購04,039003
宏達電統一5C購01,037047
宏達電統一61購01,086901
宏達電統一61購02,038838
宏達電統一6A購01,039004
宏達電統一6A購02,039457
宏達電群益56購01,033356
宏達電群益56購02,033522
宏達電群益56購03,033523
宏達電群益56購04,048605
宏達電群益56購05,049556
宏達電群益57售01,05779U
宏遠,1460
宏遠證,6015
宏齊,6168
官田鋼,2017
定穎投控,3715
定穎控中信55購01,037646
定穎控中信56購01,036304
定穎控中信59購01,056441
定穎控中信5C購01,048106
定穎控中信5C購02,058553
定穎控中信61購01,060940
定穎控中信63購01,061952
定穎控元大54購10,042386
定穎控元大55購01,036269
定穎控元大55購02,036384
定穎控元大55購03,042966
定穎控元大55購04,043718
定穎控元大55購05,044465
定穎控元大56售02,07620U
定穎控元大56購01,040096
定穎控元大56購03,048575
定穎控元大56購04,049135
定穎控元大56購05,049406
定穎控元大57購01,038692
定穎控元大57購02,040097
定穎控元大57購03,054185
定穎控元大57購04,054385
定穎控元大57購05,054687
定穎控元大57購06,054688
定穎控元大57購07,054880
定穎控元大57購08,055024
定穎控元大58購01,036385
定穎控元大58購02,039520
定穎控元大58購03,040293
定穎控元大58購04,043385
定穎控元大58購05,043524
定穎控元大58購06,050641
定穎控元大58購07,055163
定穎控元大58購08,055164
定穎控元大58購09,055274
定穎控元大58購10,055486
定穎控元大58購11,055746
定穎控元大58購12,055904
定穎控元大58購13,056308
定穎控元大58購14,056309
定穎控元大58購15,056310
定穎控元大58購16,057137
定穎控元大58購17,057138
定穎控元大59購01,049613
定穎控元大59購02,057655
定穎控元大59購03,059462
定穎控元大59購04,059463
定穎控元大59購05,059464
定穎控元大59購06,061058
定穎控元大59購07,061931
定穎控元大59購08,061932
定穎控元大59購09,061933
定穎控元大5A購01,040691
定穎控元大5A購02,062305
定穎控元大5A購03,062306
定穎控元大5A購04,062307
定穎控元大5A購05,062308
定穎控元大5A購06,062309
定穎控元大5A購07,062312
定穎控元大5B購01,042747
定穎控元大5B購02,044355
定穎控元大5B購03,048349
定穎控元大5B購04,048576
定穎控元大5B購05,064632
定穎控元大5B購06,064728
定穎控元大5B購07,064956
定穎控元大5C購01,057361
定穎控元大5C購02,060876
定穎控元大61購01,052403
定穎控元大61購02,052547
定穎控元大61購03,056140
定穎控元大61購04,056311
定穎控元大61購05,058005
定穎控元大61購06,058930
定穎控元大61購07,059200
定穎控元大61購08,063767
定穎控元大61購09,063990
定穎控元大61購10,064263
定穎控元富55售04,06219U
定穎控元富55購01,031913
定穎控元富55購02,031914
定穎控元富55購03,031915
定穎控元富56購01,048132
定穎控元富56購02,048906
定穎控元富57購01,040012
定穎控元富57購02,052244
定穎控元富57購03,054123
定穎控元富57購04,054124
定穎控元富59售02,08574U
定穎控元富59購01,057722
定穎控元富59購03,059102
定穎控元富59購04,059522
定穎控元富59購05,060118
定穎控元富59購06,060806
定穎控元富59購07,061616
定穎控元富59購08,061989
定穎控元富5A購01,055951
定穎控元富5A購02,056402
定穎控元富5A購03,056403
定穎控元富5C購01,061990
定穎控元富61購01,052245
定穎控元富61購02,052246
定穎控兆豐57購01,044640
定穎控兆豐58購01,048145
定穎控兆豐59購01,054208
定穎控兆豐5A購01,055177
定穎控兆豐5A購02,056276
定穎控兆豐5B購01,061958
定穎控兆豐5C購01,063918
定穎控兆豐64購01,063919
定穎控凱基54售06,06125U
定穎控凱基55售01,05726U
定穎控凱基55購02,039891
定穎控凱基55購03,042780
定穎控凱基57售02,08129U
定穎控凱基57購01,048316
定穎控凱基57購03,054770
定穎控凱基58購01,039252
定穎控凱基58購02,048536
定穎控凱基58購03,056227
定穎控凱基58購04,056471
定穎控凱基58購05,057272
定穎控凱基59售08,08839U
定穎控凱基59購01,048180
定穎控凱基59購02,053714
定穎控凱基59購03,057822
定穎控凱基59購04,058281
定穎控凱基59購05,061001
定穎控凱基59購06,061458
定穎控凱基59購07,061459
定穎控凱基59購09,062019
定穎控凱基59購10,062020
定穎控凱基5A購01,053715
定穎控凱基5A購02,060043
定穎控凱基5A購03,065029
定穎控凱基5B購01,043301
定穎控凱基5B購02,055806
定穎控凱基5B購03,057963
定穎控凱基5B購04,059149
定穎控凱基5B購05,061682
定穎控凱基5B購06,062021
定穎控凱基61購01,054251
定穎控凱基61購02,054528
定穎控凱基61購03,058380
定穎控凱基61購04,059572
定穎控凱基61購05,060266
定穎控凱基61購06,060771
定穎控凱基61購07,064300
定穎控凱基64購01,064823
定穎控台新57購01,053673
定穎控台新58購01,055356
定穎控台新59購01,060783
定穎控台新59購02,060961
定穎控國泰55購01,038778
定穎控國泰56購01,044062
定穎控國泰58購01,053725
定穎控國泰58購02,053726
定穎控國泰58購03,053727
定穎控國泰58購04,054132
定穎控國泰5A購01,057469
定穎控國泰5B購01,062154
定穎控國泰5B購02,065150
定穎控國票55購01,038798
定穎控國票56售01,06962U
定穎控國票56售02,07114U
定穎控國票56售03,07115U
定穎控國票57售02,07604U
定穎控國票57購01,044706
定穎控國票57購03,048412
定穎控國票57購04,048661
定穎控國票58售03,08025U
定穎控國票58售04,08026U
定穎控國票58購01,051198
定穎控國票58購02,051199
定穎控國票59購01,044707
定穎控國票59購02,051200
定穎控國票59購03,056026
定穎控國票5A購01,052495
定穎控國票5B購01,060909
定穎控國票5B購02,062114
定穎控國票61購01,052496
定穎控國票61購02,060910
定穎控國票65購01,060100
定穎控富邦55購01,031822
定穎控富邦56購01,037687
定穎控富邦56購02,038773
定穎控富邦57購01,041192
定穎控富邦58購01,043841
定穎控富邦58購02,048503
定穎控富邦59購01,048154
定穎控富邦59購02,048381
定穎控富邦5A購01,053689
定穎控富邦5A購02,055419
定穎控富邦5B購01,057039
定穎控富邦5B購02,061595
定穎控富邦5C購01,058317
定穎控富邦5C購02,060734
定穎控富邦61購01,063845
定穎控富邦61購02,064091
定穎控永豐55購01,036102
定穎控永豐55購02,036316
定穎控永豐55購03,037699
定穎控永豐56購01,036103
定穎控永豐56購02,043024
定穎控永豐57購01,048122
定穎控永豐57購02,052300
定穎控永豐57購03,052301
定穎控永豐57購04,053635
定穎控永豐57購05,054582
定穎控永豐58購01,052302
定穎控永豐59購01,051982
定穎控永豐59購02,052303
定穎控永豐59購03,054735
定穎控永豐59購04,054944
定穎控永豐59購05,056043
定穎控永豐5A購01,054583
定穎控永豐5A購02,055193
定穎控永豐5A購03,057233
定穎控永豐5B購01,058114
定穎控永豐5B購02,060704
定穎控永豐5B購03,062045
定穎控永豐5C購01,059993
定穎控永豐5C購02,060192
定穎控永豐61購01,060953
定穎控統一55購01,087494
定穎控統一56購01,083198
定穎控統一56購02,085469
定穎控統一57購01,087495
定穎控統一57購02,030761
定穎控統一58購01,071332
定穎控統一58購02,039471
定穎控統一59購01,038854
定穎控統一5A購01,053365
定穎控統一5A購02,085636
定穎控統一5B購01,053653
定穎控統一5C購01,037650
定穎控統一62購01,055832
定穎控統一62購02,056253
定穎控統一62購03,061425
定穎控統一63購01,054490
定穎控統一63購02,061426
定穎控統一63購03,063813
定穎控統一64購01,053654
定穎控統一64購02,063814
定穎控統一64購03,064026
定穎控統一65購01,053655
定穎控統一65購02,053656
定穎控統一66購01,061607
定穎控統一71購01,053657
定穎控統一71購02,053658
定穎控統一71購03,054712
定穎控統一72購01,056641
定穎控統一74購01,063815
定穎控群益56售01,04970U
定穎控群益56售02,06206U
定穎控群益56售04,06451U
定穎控群益56售06,07634U
定穎控群益56購03,039980
定穎控群益56購05,044573
定穎控群益57售04,08143U
定穎控群益57購01,036438
定穎控群益57購02,053755
定穎控群益57購03,053956
定穎控群益58購01,056519
定穎控群益59購01,044665
定穎控群益59購02,054815
定穎控群益59購03,058710
定穎控群益59購04,059545
定穎控群益59購05,060077
定穎控群益59購06,060078
定穎控群益59購07,060978
定穎控群益59購08,060979
定穎控群益59購09,061413
定穎控群益59購10,062137
定穎控群益5A購01,056181
定穎控群益5A購02,063876
定穎控群益5B售03,08830U
定穎控群益5B購01,051348
定穎控群益5B購02,052350
定穎控群益5B購04,062138
宜新實業,4440
宜特,3289
宜特元大55購01,701896
宜特元大57購01,703935
宜特元大57購02,704661
宜特元大58購01,704759
宜特元大58購02,704806
宜特元大58購03,704990
宜特元大58購04,705152
宜特元大59購01,706510
宜特元大59購02,706511
宜特元大59購03,706726
宜特元大59購04,706839
宜特元大5A購01,707019
宜特元大5A購02,707604
宜特元大5A購03,707656
宜特元大5B購01,707657
宜特元大5C購01,706727
宜特元大5C購02,707605
宜特元大5C購03,707658
宜特元大61購01,707659
宜特元大63購02,707660
宜特元富57購01,703587
宜特元富59購01,706855
宜特元富5A購01,705508
宜特元富5C購01,706856
宜特凱基56購01,702286
宜特凱基58購01,703627
宜特凱基58購02,704785
宜特凱基58購03,705020
宜特凱基59售01,72793U
宜特凱基59購02,705749
宜特凱基59購03,706477
宜特凱基59購04,706603
宜特凱基59購05,706742
宜特凱基59購06,706899
宜特凱基5A購01,707479
宜特凱基5A購02,707530
宜特凱基61購01,707361
宜特台新5B購01,707641
宜特台新61購01,707642
宜特國泰56購01,702039
宜特國泰57購01,703023
宜特國泰58購01,703635
宜特國泰59購01,704821
宜特國泰5A購01,706561
宜特國票58購01,703603
宜特國票5A購01,703011
宜特國票5A購02,705775
宜特國票5B購01,704745
宜特國票5B購02,707539
宜特國票5B購03,707679
宜特富邦5A購01,704844
宜特富邦5B購01,706794
宜特富邦5C購01,707129
宜特富邦61購01,707684
宜特永豐59購01,703957
宜特永豐59購02,704770
宜特永豐59購03,706917
宜特永豐5B購01,707056
宜特永豐5B購02,707620
宜特永豐5C購01,705820
宜特永豐5C購02,706922
宜特永豐61購01,707430
宜特統一56購01,734613
宜特統一57購01,736241
宜特統一59購01,736242
宜特統一61購01,736243
宜特統一62購01,705094
宜特統一62購02,706711
宜特統一63購01,707585
宜特統一64購01,707586
宜特統一64購02,707695
宜特統一65購01,705383
宜特統一65購02,707696
宜特統一72購01,705129
宜特統一73購01,705950
宜特統一74購01,707411
宜特統一74購02,707697
宜特群益59售01,72786U
宜特群益59購02,706788
宜特群益5A購01,705028
宜特群益5B購01,705733
宜特群益5C購01,707441
宜特群益63購01,706496
宜進,1457
宜鼎,5289
宜鼎中信59購01,701632
宜鼎中信59購02,703319
宜鼎中信5A購01,702061
宜鼎中信5A購02,702993
宜鼎中信5C購01,702559
宜鼎中信61購01,706017
宜鼎元大54購15,701088
宜鼎元大54購16,701089
宜鼎元大55購01,701375
宜鼎元大55購02,701401
宜鼎元大55購03,701478
宜鼎元大55購04,701528
宜鼎元大55購05,701566
宜鼎元大55購06,701651
宜鼎元大55購07,701942
宜鼎元大55購08,701943
宜鼎元大55購09,702012
宜鼎元大56購01,700157
宜鼎元大56購02,700998
宜鼎元大56購03,701045
宜鼎元大56購04,702123
宜鼎元大56購05,702153
宜鼎元大56購13,702915
宜鼎元大56購15,703239
宜鼎元大57購01,700229
宜鼎元大57購02,700366
宜鼎元大57購03,703301
宜鼎元大57購04,703488
宜鼎元大57購05,704173
宜鼎元大57購06,704240
宜鼎元大57購07,704316
宜鼎元大58購01,700421
宜鼎元大58購02,700481
宜鼎元大58購03,701192
宜鼎元大58購04,701219
宜鼎元大58購05,704926
宜鼎元大58購06,705055
宜鼎元大58購07,705153
宜鼎元大59購01,739131
宜鼎元大59購02,700522
宜鼎元大59購03,700571
宜鼎元大59購04,705960
宜鼎元大59購05,705961
宜鼎元大59購06,705978
宜鼎元大59購07,705979
宜鼎元大59購08,706064
宜鼎元大59購09,706108
宜鼎元大59購10,706109
宜鼎元大59購11,706189
宜鼎元大59購12,706190
宜鼎元大59購13,706191
宜鼎元大5A購01,700717
宜鼎元大5A購02,703648
宜鼎元大5A購03,704760
宜鼎元大5A購04,704807
宜鼎元大5B購01,703725
宜鼎元大5C購01,702274
宜鼎元大5C購02,703128
宜鼎元大5C購03,703171
宜鼎元大5C購04,705718
宜鼎元大61購02,705719
宜鼎元大61購03,705980
宜鼎元富54購01,701027
宜鼎元富55購01,701342
宜鼎元富55購02,701496
宜鼎元富55購03,701497
宜鼎元富55購04,701630
宜鼎元富55購05,701670
宜鼎元富55購06,701713
宜鼎元富56購01,739327
宜鼎元富56購02,702208
宜鼎元富56購03,702630
宜鼎元富57售04,72672U
宜鼎元富57購03,703393
宜鼎元富58購01,704977
宜鼎元富58購02,704978
宜鼎元富5C購01,702831
宜鼎兆豐59購01,738465
宜鼎兆豐5A購01,700580
宜鼎兆豐5B購01,701680
宜鼎兆豐61購01,704262
宜鼎兆豐63購01,705520
宜鼎凱基55購01,700399
宜鼎凱基55購02,701060
宜鼎凱基55購04,701392
宜鼎凱基55購05,701607
宜鼎凱基55購06,701702
宜鼎凱基55購07,701703
宜鼎凱基56售04,72583U
宜鼎凱基56購01,701508
宜鼎凱基56購05,702737
宜鼎凱基57購01,701118
宜鼎凱基57購03,703708
宜鼎凱基57購04,703709
宜鼎凱基57購05,704304
宜鼎凱基58售06,72716U
宜鼎凱基58購01,739209
宜鼎凱基58購03,702790
宜鼎凱基58購04,703710
宜鼎凱基58購05,703711
宜鼎凱基59購01,700607
宜鼎凱基59購02,701584
宜鼎凱基59購03,704649
宜鼎凱基59購04,705173
宜鼎凱基59購05,705750
宜鼎凱基59購06,705970
宜鼎凱基59購07,706009
宜鼎凱基5A購02,704911
宜鼎凱基5A購03,705652
宜鼎凱基5A購04,706073
宜鼎凱基5B購01,704380
宜鼎凱基5B購02,705751
宜鼎凱基5C購01,702969
宜鼎凱基5C購02,706160
宜鼎台新57購01,703668
宜鼎國泰55購01,700601
宜鼎國泰56購01,701176
宜鼎國泰56購02,701517
宜鼎國泰57購01,702447
宜鼎國泰58購01,703511
宜鼎國泰58購02,703716
宜鼎國泰58購03,704654
宜鼎國泰5A購01,705569
宜鼎國泰5A購02,706175
宜鼎國泰61購01,706176
宜鼎國票55售03,72452U
宜鼎國票55購01,700656
宜鼎國票55購02,700780
宜鼎國票56售05,72552U
宜鼎國票56購01,701413
宜鼎國票56購02,701604
宜鼎國票56購03,701710
宜鼎國票56購04,701711
宜鼎國票58購01,703641
宜鼎國票58購02,704371
宜鼎國票59購01,705049
宜鼎國票5A購01,705318
宜鼎國票5A購02,705682
宜鼎國票5A購03,706121
宜鼎國票5C購01,705933
宜鼎國票65購01,706207
宜鼎富邦56購01,701229
宜鼎富邦57購01,700557
宜鼎富邦57購02,702203
宜鼎富邦59購01,702826
宜鼎富邦5A購01,703520
宜鼎富邦5C購01,704275
宜鼎富邦5C購02,705554
宜鼎富邦5C購03,706098
宜鼎富邦61購01,704400
宜鼎富邦63購01,705993
宜鼎永豐55購01,739027
宜鼎永豐55購02,700544
宜鼎永豐55購03,700785
宜鼎永豐55購04,701035
宜鼎永豐55購05,701678
宜鼎永豐56購01,701562
宜鼎永豐56購02,703099
宜鼎永豐58購02,702997
宜鼎永豐59購02,704359
宜鼎永豐5A購01,703749
宜鼎永豐5A購02,705497
宜鼎永豐5B購01,706214
宜鼎第一54購01,701073
宜鼎第一56購01,739565
宜鼎統一55購01,729963
宜鼎統一57購01,739377
宜鼎統一57購02,700903
宜鼎統一5A購01,701696
宜鼎統一5B購01,704542
宜鼎統一5C購01,739378
宜鼎統一5C購02,739379
宜鼎統一5C購03,739446
宜鼎統一5C購04,701697
宜鼎統一61購01,703615
宜鼎統一61購02,704210
宜鼎統一62購01,706034
宜鼎統一63購01,704211
宜鼎統一63購02,706134
宜鼎統一63購03,706135
宜鼎統一66購01,704543
宜鼎統一66購02,706136
宜鼎統一6A購01,700261
宜鼎統一6A購02,700755
宜鼎統一6B購01,701698
宜鼎統一71購01,704282
宜鼎統一71購02,704544
宜鼎統一72購01,705193
宜鼎統一73購01,706137
宜鼎群益55購01,701663
宜鼎群益55購02,701664
宜鼎群益55購03,701727
宜鼎群益57購02,703736
宜鼎群益58購01,703698
宜鼎群益58購02,704617
宜鼎群益59購01,704618
宜鼎群益59購02,705228
宜鼎群益59購03,705912
宜鼎群益59購04,706147
宜鼎群益59購05,706148
宜鼎群益59購06,706149
宜鼎群益5A購01,705620
宜鼎群益5B售03,72813U
宜鼎群益5B購01,705638
宜鼎群益5B購02,705913
宣德,5457
宣德國票55購01,700285
宣德國票55購02,700661
宣德國票5B購01,706905
宣德永豐55購01,700305
宣德統一55購01,733524
宣德統一55購02,733569
宣德統一74購01,707415
宣捷幹細胞,4724
家登,3680
家登中信57購01,703596
家登元大55購01,701877
家登元大55購02,701900
家登元大55購03,701984
家登元大56購01,702155
家登元大56購02,702276
家登元大56購03,702669
家登元大56購04,702723
家登元大57購01,703540
家登元大57購02,704423
家登元大57購03,704490
家登元大58購01,702883
家登元大58購02,704706
家登元大59購01,702670
家登元大59購02,702724
家登元大5A購01,704707
家登元大5A購02,707242
家登元大5A購03,707918
家登元大5A購04,707919
家登元大5B購01,703308
家登元大5C購01,702884
家登元大5C購02,703651
家登元大5C購03,703682
家登元大61購01,707884
家登元富57購01,703590
家登元富58購01,704190
家登元富5C購01,704191
家登兆豐55購01,738521
家登兆豐56購01,700495
家登凱基55購01,701212
家登凱基55購02,701797
家登凱基55購03,701911
家登凱基55購04,702021
家登凱基55購05,702034
家登凱基56購01,702290
家登凱基56購02,702532
家登凱基57售03,72703U
家登凱基57購01,702739
家登凱基57購02,704071
家登凱基59購01,702856
家登凱基59購02,703351
家登凱基59購03,703664
家登凱基5A購01,707799
家登凱基5A購02,707865
家登凱基5A購03,707929
家登凱基5A購04,707955
家登凱基5C購01,703665
家登凱基5C購02,706693
家登台新57購01,704066
家登台新5B購01,708112
家登台新5B購02,708113
家登台新62購01,708114
家登國泰56購01,701280
家登國泰56購02,701771
家登國泰57購01,703192
家登國泰58購01,704078
家登國泰58購02,704387
家登國泰59購01,705181
家登國泰5A購01,706683
家登國票55購01,701185
家登國票55購02,701886
家登國票56購01,701887
家登國票56購02,702099
家登國票57購01,703689
家登國票58購01,702685
家登國票59購01,703690
家登國票5A購01,707718
家登國票5B購01,708105
家登富邦56購01,738641
家登富邦57購01,702006
家登富邦58購01,703199
家登富邦59購01,702322
家登富邦59購02,704081
家登富邦5B購01,706422
家登富邦5C購01,707519
家登富邦5C購02,708083
家登富邦61購01,707963
家登永豐55購01,739809
家登永豐56購01,700078
家登永豐57購01,702707
家登永豐57購02,702998
家登永豐57購03,704197
家登永豐59購01,704111
家登永豐5B購01,704725
家登統一55購01,733852
家登統一56購01,734939
家登統一57購01,736248
家登統一59購01,724017
家登統一5A購01,700195
家登統一61購01,736249
家登統一61購02,704101
家登統一61購03,704219
家登統一6C購01,703619
家登統一71購01,704220
家登群益55購01,700083
家登群益55購02,700382
家登群益56售04,72657U
家登群益56購01,702700
家登群益56購02,702847
家登群益56購03,702959
家登群益57售06,72710U
家登群益57購01,702506
家登群益57購02,703501
家登群益57購03,703700
家登群益57購04,704129
家登群益57購05,704183
家登群益59購01,704572
家登群益5B購01,708120
家登群益61購01,708121
家碩,6953
宸曜,6922
宸曜永豐56購01,739118
宸曜永豐59購01,705242
宸曜統一55購01,733357
宸曜統一55購02,733412
宸曜統一56購01,733570
宸曜統一57購01,736356
富世達,6805
富世達中信55購01,040987
富世達中信56購01,038335
富世達中信56購02,047213
富世達中信56購03,048457
富世達中信56購04,048458
富世達中信59購01,045972
富世達中信5A購01,046785
富世達元大54購02,085754
富世達元大55購01,035856
富世達元大55購02,036586
富世達元大55購03,045959
富世達元大55購04,046314
富世達元大56售10,07520U
富世達元大56購01,089095
富世達元大56購02,031033
富世達元大56購03,038277
富世達元大56購04,046553
富世達元大56購05,046698
富世達元大56購06,046699
富世達元大56購08,046953
富世達元大56購09,047334
富世達元大56購11,047724
富世達元大56購12,047894
富世達元大56購13,047895
富世達元大56購14,048044
富世達元大56購15,048258
富世達元大56購16,048358
富世達元大56購17,048584
富世達元大56購18,048783
富世達元大56購19,049013
富世達元大56購20,049148
富世達元大56購21,049755
富世達元大56購22,049756
富世達元大56購23,050185
富世達元大56購24,050650
富世達元大57購01,036393
富世達元大57購02,040113
富世達元大57購03,040484
富世達元大57購04,040699
富世達元大57購05,040866
富世達元大57購06,050855
富世達元大58購01,031261
富世達元大58購02,031512
富世達元大58購03,035623
富世達元大59購01,036282
富世達元大59購02,041546
富世達元大5A購02,064970
富世達元大5A購03,064971
富世達元大5A購04,064972
富世達元大5A購05,064973
富世達元大5B購01,064869
富世達元大5B購02,064974
富世達元大5C購01,064975
富世達元大61購01,064870
富世達元富55購01,082176
富世達元富55購02,045877
富世達元富56售03,07381U
富世達元富56售04,07448U
富世達元富56購01,084407
富世達元富56購02,046446
富世達元富56購05,047176
富世達元富58購01,056504
富世達元富61購01,050789
富世達兆豐56購01,041431
富世達兆豐58購01,046983
富世達兆豐59購01,050909
富世達凱基54購02,085715
富世達凱基54購10,038226
富世達凱基55購01,035519
富世達凱基55購02,035520
富世達凱基55購03,036513
富世達凱基55購04,036686
富世達凱基56售05,07465U
富世達凱基56購01,032096
富世達凱基56購02,035521
富世達凱基56購03,041702
富世達凱基56購04,046620
富世達凱基56購06,047284
富世達凱基56購07,047824
富世達凱基56購08,047997
富世達凱基56購09,048946
富世達凱基56購10,050344
富世達凱基57售07,07288U
富世達凱基57售08,07289U
富世達凱基57購01,035522
富世達凱基57購02,035523
富世達凱基57購03,045865
富世達凱基57購04,045866
富世達凱基57購05,045867
富世達凱基57購06,045868
富世達凱基57購09,046349
富世達凱基57購10,048539
富世達凱基57購11,051176
富世達凱基57購12,053718
富世達凱基58購01,031853
富世達凱基58購02,033450
富世達凱基58購03,033694
富世達凱基58購04,047549
富世達凱基58購05,047648
富世達凱基58購06,055811
富世達凱基59購01,054258
富世達凱基5A購01,058291
富世達凱基5A購02,064833
富世達凱基5B購01,064834
富世達台新57購01,051115
富世達國泰55購01,040563
富世達國泰55購02,041144
富世達國泰55購03,041502
富世達國泰56購01,046243
富世達國泰57購01,046734
富世達國泰57購02,047616
富世達國泰57購03,049822
富世達國泰58購01,053734
富世達國票55售02,06231U
富世達國票55售03,06514U
富世達國票55購01,035557
富世達國票55購04,041499
富世達國票56購01,033263
富世達國票56購02,046473
富世達國票57售02,07487U
富世達國票57售03,07569U
富世達國票57購01,046718
富世達國票57購04,050474
富世達國票58購01,032582
富世達國票58購02,045885
富世達國票5C購01,040810
富世達國票62購01,041740
富世達國票62購02,058141
富世達國票66購01,057916
富世達富邦55購01,030963
富世達富邦55購02,032375
富世達富邦55購03,032548
富世達富邦55購04,046201
富世達富邦56購01,039833
富世達富邦56購02,041194
富世達富邦57購01,041578
富世達富邦57購02,052131
富世達富邦58購01,047434
富世達富邦58購02,048388
富世達富邦58購03,050378
富世達富邦59購01,052132
富世達富邦59購02,054222
富世達富邦61購01,064807
富世達永豐55購01,035476
富世達永豐55購02,041460
富世達永豐56購01,035709
富世達永豐56購02,036319
富世達永豐56購03,036657
富世達永豐56購04,037702
富世達永豐56購05,038165
富世達永豐56購06,046372
富世達永豐56購07,047369
富世達永豐56購08,048125
富世達永豐57購01,046576
富世達永豐57購02,047571
富世達永豐57購03,048889
富世達永豐58購01,049656
富世達永豐58購02,054951
富世達永豐59購01,049460
富世達永豐5A購01,057893
富世達第一55購01,035712
富世達統一55購01,080980
富世達統一56購01,068408
富世達統一56購02,083353
富世達統一57購01,089474
富世達統一57購02,030765
富世達統一58購01,068409
富世達統一58購03,033596
富世達統一58購04,033665
富世達統一59購01,083833
富世達統一5A購01,068171
富世達統一5B購01,073460
富世達統一5B購02,035463
富世達統一5C購01,032961
富世達統一5C購02,051287
富世達統一61購01,088639
富世達統一61購02,052692
富世達統一61購03,053284
富世達統一61購04,056096
富世達統一62購01,068172
富世達統一62購02,068173
富世達統一62購03,055836
富世達統一64購01,033597
富世達統一6A購01,041613
富世達統一72購01,055837
富世達統一72購02,056097
富世達群益55售05,07327U
富世達群益55購01,035888
富世達群益55購02,041833
富世達群益55購03,046105
